,Survived,Pclass,Sex,Age,Fare,Embarked,FamilyGroup,Type of Ticket,Title,Type of Cabin,AgeGroup
852,0.0,3.0,0.0,9.0,15.2458,0.0,2.0,15.0,1.0,8.0,Child
853,1.0,1.0,0.0,16.0,39.4,2.0,1.0,17.0,1.0,2.9999999999999996,Teen
854,0.0,2.0,0.0,44.0,26.0,2.0,1.0,15.0,3.0,8.0,Middle-aged
855,1.0,3.0,0.0,18.0,9.350000000000001,2.0,1.0,15.0,3.0,8.0,Teen
856,1.0,1.0,0.0,45.0,164.86669999999998,2.0,2.0,15.0,3.0,8.0,Middle-aged
857,1.0,1.0,1.0,51.0,26.55,2.0,0.0,15.0,2.0,4.0,Senior
858,1.0,3.0,0.0,24.0,19.2583,0.0,3.0,15.0,3.0,8.0,Adult
859,0.0,3.0,1.0,25.8,7.229199999999999,0.0,0.0,15.0,2.0,8.0,Adult
860,0.0,3.0,1.0,41.0,14.1083,2.0,2.0,15.0,2.0,8.0,Middle-aged
861,0.0,2.0,1.0,21.0,11.5,2.0,1.0,15.0,2.0,8.0,Adult
862,1.0,1.0,0.0,48.0,25.9292,2.0,0.0,15.0,3.0,2.9999999999999996,Middle-aged
863,0.0,3.0,0.0,8.8,69.55,2.0,10.0,10.0,1.0,8.0,Child
864,0.0,2.0,1.0,24.0,13.0,2.0,0.0,15.0,2.0,8.0,Adult
865,1.0,2.0,0.0,42.0,13.0,2.0,0.0,15.0,3.0,8.0,Middle-aged
866,1.0,2.0,0.0,27.0,13.8583,0.0,1.0,29.0,1.0,8.0,Adult
867,0.0,1.0,1.0,31.0,50.4958,2.0,0.0,17.0,2.0,0.0,Middle-aged
868,0.0,3.0,1.0,26.6,9.5,2.0,0.0,15.0,2.0,8.0,Adult
869,1.0,3.0,1.0,4.0,11.133299999999998,2.0,2.0,15.0,-2.220446049250313e-16,8.0,Child
870,0.0,3.0,1.0,26.0,7.895800000000001,2.0,0.0,15.0,2.0,8.0,Adult
871,1.0,1.0,0.0,47.0,52.5542,2.0,2.0,15.0,3.0,2.9999999999999996,Middle-aged
872,0.0,1.0,1.0,33.0,5.0,2.0,0.0,15.0,2.0,1.0,Middle-aged
873,0.0,3.0,1.0,47.0,9.0,2.0,0.0,15.0,2.0,8.0,Middle-aged
874,1.0,2.0,0.0,28.0,24.0,0.0,1.0,16.0,3.0,8.0,Adult
875,1.0,3.0,0.0,15.0,7.225000000000005,0.0,0.0,15.0,1.0,8.0,Teen
876,0.0,3.0,1.0,20.0,9.8458,2.0,0.0,15.0,2.0,8.0,Adult
877,0.0,3.0,1.0,19.0,7.895800000000001,2.0,0.0,15.0,2.0,8.0,Adult
878,0.0,3.0,1.0,29.0,7.895800000000001,2.0,0.0,15.0,2.0,8.0,Adult
879,1.0,1.0,0.0,56.0,83.1583,0.0,1.0,15.0,3.0,2.0,Senior
880,1.0,2.0,0.0,25.0,26.0,2.0,1.0,15.0,3.0,8.0,Adult
881,0.0,3.0,1.0,33.0,7.895800000000001,2.0,0.0,15.0,2.0,8.0,Middle-aged
882,0.0,3.0,0.0,22.0,10.5167,2.0,0.0,15.0,1.0,8.0,Adult
883,0.0,2.0,1.0,28.0,10.5,2.0,0.0,8.0,2.0,8.0,Adult
884,0.0,3.0,1.0,25.0,7.050000000000001,2.0,0.0,35.0,2.0,8.0,Adult
885,0.0,3.0,0.0,39.0,29.125,1.0,5.0,15.0,3.0,8.0,Middle-aged
886,0.0,2.0,1.0,27.0,13.0,2.0,0.0,15.0,4.0,8.0,Adult
887,1.0,1.0,0.0,19.0,30.0,2.0,0.0,15.0,1.0,1.0,Adult
888,0.0,3.0,0.0,18.799999999999997,23.45,2.0,3.0,39.0,1.0,8.0,Adult
889,1.0,1.0,1.0,26.0,30.0,0.0,0.0,15.0,2.0,2.0,Adult
890,0.0,3.0,1.0,32.0,7.75,1.0,0.0,15.0,2.0,8.0,Middle-aged
